id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
70000001030450700;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, Ижорская улица, 9с52;37.499076;55.891613;POINT(37.499076 55.891613)
70000001030450700;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, Дмитровское шоссе, 118к1;37.544423;55.905679;POINT(37.544423 55.905679)
70000001030462700;70000001027882300;Гиперсталь;;74954095225;;giperstal.ru;https://vk.com/giperstal;;https://instagram.com/giperstal.ru;https://facebook.com/giperstal;;Россия, Московская область, городской округ Мытищи, деревня Пирогово, Совхозная улица, 1;37.725182;55.974509;POINT(37.725182 55.974509)
70000001030558100;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, Большая Грузинская улица, 57с1;37.583266;55.771413;POINT(37.583266 55.771413)
70000001030558200;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, улица Марии Ульяновой, 9к4;37.525432;55.680001;POINT(37.525432 55.680001)
70000001030558200;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, Вешняковская улица, 29;37.827922;55.724038;POINT(37.827922 55.724038)
70000001030558200;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, Полярная улица, 10с1;37.63827;55.874561;POINT(37.63827 55.874561)
70000001030558800;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, улица Большие Каменщики, 6с1;37.655032;55.736093;POINT(37.655032 55.736093)
70000001030583100;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, улица Можайский Вал, 10;37.554178;55.742554;POINT(37.554178 55.742554)
70000001030583500;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, Косинская улица, 5с1;37.836456;55.719602;POINT(37.836456 55.719602)
70000001030583700;70000001030583700;Промлом;;79859399506;;;;;;;;Россия, Москва, Чермянская улица, 1с1;37.634856;55.884479;POINT(37.634856 55.884479)
70000001030583900;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, МКАД, 52-й километр, 1с1;37.406468;55.69865;POINT(37.406468 55.69865)
70000001030584000;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, Библиотечный проезд, 1Ас1;37.481433;55.882762;POINT(37.481433 55.882762)
70000001030584000;70000001021119500;Компания по вывозу и приему металла;;79264106363;;www.приём-металла.рф;;;;;;Россия, Москва, 1-й квартал Капотни, 14;37.789779;55.639547;POINT(37.789779 55.639547)
70000001030602100;4504137598625240;Сфера Экологии;;74952231615;;se.su;https://vk.com/sferaecologii;;;https://facebook.com/sferaecologii;;Россия, Москва, Нижняя Сыромятническая улица, 10с2;37.67095;55.751959;POINT(37.67095 55.751959)
70000001030660500;70000001030660500;ВторПромРесурс;;79771344017;79263228840;vtorpromresurs.ru;;;;;;Россия, Московская область, Одинцовский городской округ, Звенигород, Парковая улица, 18А;36.869644;55.734881;POINT(36.869644 55.734881)
70000001030750000;70000001028184700;СВМ;;74956451965;;severmetall.ru;;;;;;Россия, Москва, Дубнинская улица, 79Ас9;37.551259;55.887175;POINT(37.551259 55.887175)
70000001030801000;70000001030801000;МетКом-Трэйд;;79272761344;;kupimmed.ru;;;;;;Россия, Московская область, Люберцы, Южная улица, 31А;37.896778;55.669488;POINT(37.896778 55.669488)
70000001030801100;70000001030801000;МетКом-Трэйд;;79272761344;;kupimmed.ru;;;;;;Россия, Московская область, Одинцово, Восточная улица, 6с1;37.300826;55.672164;POINT(37.300826 55.672164)
70000001030801100;70000001030801000;МетКом-Трэйд;;79272761344;;kupimmed.ru;;;;;;Россия, Московская область, Фрязино, Окружной проезд, 22;38.058439;55.971768;POINT(38.058439 55.971768)
70000001030803100;70000001030803000;Тимур-С;;;;;;;;;;Россия, Московская область, Подольск, Индустриальная улица, 5;37.544243;55.418497;POINT(37.544243 55.418497)
70000001030819100;70000001024080100;ТД ПИОНЕР;;79852398128;;www.lom-trade.ru;https://vk.com/td_pioner;;;https://facebook.com/tdpioner;;Россия, Москва, Севанская улица, 29;37.642788;55.623575;POINT(37.642788 55.623575)
70000001030857900;70000001022777300;Технолом;1348825@mail.ru;79031348825;79999897484;lomcabelcu.ru;;;;;;Россия, Москва, Кольская улица, 14с9;37.646822;55.863545;POINT(37.646822 55.863545)
70000001030860500;70000001024558400;ВторМеталл;;79015459035;;www.lom2000.ru;;;;;;Россия, Московская область, Дзержинский, Денисьевский проезд, 17;37.820268;55.628927;POINT(37.820268 55.628927)
70000001030890200;70000001022065200;ИмпэксТрейд-МО;;79251538928;;;;;;;;Россия, Московская область, Электросталь, Красная улица, 3;38.442271;55.808897;POINT(38.442271 55.808897)
70000001030955800;70000001029426300;РайМет;;79167860358;;metal-lolom.ru;;;;;;Россия, Москва, Ленинградское шоссе, 286А;37.368928;55.93955;POINT(37.368928 55.93955)
70000001030955800;70000001029426300;РайМет;;;;metal-lolom.ru;;;;;;Россия, Московская область, Мытищи, Стрелковая улица, 16;37.773475;55.944379;POINT(37.773475 55.944379)
70000001030987100;70000001030987100;Скупка кабеля;;79855135567;;79855135567.ru;https://vk.com/skupkakabel;https://ok.ru/profile/573819389767;https://instagram.com/skupkakabelya;https://facebook.com/profile.php?id=100020941039460;https://youtube.com/channel/UCz5P1ZhmBBOWGWoBitKPkgA;Россия, Москва, улица Горбунова, 2;37.396272;55.725164;POINT(37.396272 55.725164)
70000001031025300;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, улица Грекова, 22;37.662856;55.892006;POINT(37.662856 55.892006)
70000001031090500;70000001031090500;СДАЙМЕТАЛЛ;;74991123912;;sdaymetall.ru;;;;;;Россия, Москва, Алтуфьевское шоссе, 53с13;37.583859;55.873562;POINT(37.583859 55.873562)
70000001031340300;70000001031340300;Мосметалл;;74994502588;;mosmetalls.ru;;;;;;Россия, Москва, улица Кирпичные Выемки, 12А;37.610655;55.583937;POINT(37.610655 55.583937)
70000001031416700;70000001031416700;СИНТЕЗ;;79165396413;79096344115;;;;;;;Россия, Московская область, Павловский Посад, улица Максима Горького, 1В;38.651066;55.789922;POINT(38.651066 55.789922)
70000001031429800;70000001031429800;Пункт приема цветного металла;;79267391949;79255176166;;;;;;;Россия, Московская область, Красногорск, микрорайон Губайлово, 51;37.308417;55.828005;POINT(37.308417 55.828005)
70000001031451900;70000001031451900;Металл+;;74954091855;;my-metall.ru;;;;;;Россия, Москва, Нагорный проезд, 12А;37.608041;55.686985;POINT(37.608041 55.686985)
70000001031454300;70000001027882300;Гиперсталь;;74954095225;;giperstal.ru;https://vk.com/giperstal;;https://instagram.com/giperstal.ru;https://facebook.com/giperstal;;Россия, Московская область, Подольск, улица Лобачёва, 6;37.572369;55.434523;POINT(37.572369 55.434523)
70000001031454700;70000001031454700;Модерн;;79852880003;;;;;;;;Россия, Москва, МКАД, 53-й километр, 6;37.389445;55.710854;POINT(37.389445 55.710854)
70000001031473000;70000001031473000;МосМеталл;;74993806035;;priem-metallov.ru;;;;;;Россия, Москва, Дорожная улица, 23;37.609721;55.578264;POINT(37.609721 55.578264)
70000001031485100;70000001031416700;СИНТЕЗ;;79268119801;;;;;;;;Россия, Московская область, Раменское, Транспортный проезд, вл1;38.26515;55.572421;POINT(38.26515 55.572421)
70000001031497700;70000001018157500;МЕТАЛЛ-ЭКСПО;;74950035222;;priyem-metalloloma.ru/;;;;;;Россия, Московская область, Подольск, Нефтебазовский проезд, 3с4;37.568758;55.466351;POINT(37.568758 55.466351)
70000001031498200;70000001018157500;МЕТАЛЛ-ЭКСПО;;74950035222;;priyem-metalloloma.ru/;;;;;;Россия, Москва, 2-й квартал Капотни, 33с2;37.793615;55.642738;POINT(37.793615 55.642738)
70000001031517400;70000001018157500;МЕТАЛЛ-ЭКСПО;;74950035222;;priyem-metalloloma.ru/;;;;;;Россия, Москва, Рябиновая улица, 63Ас4;37.433238;55.684574;POINT(37.433238 55.684574)
70000001031517400;70000001018157500;МЕТАЛЛ-ЭКСПО;;74950035222;;priyem-metalloloma.ru/;;;;;;Россия, Москва, 1-й Варшавский проезд, 6с22;37.632071;55.646345;POINT(37.632071 55.646345)
70000001031542000;70000001031542000;ТПК Меркурий;;74955181904;;mercurymet.ru;;;;;;Россия, Москва, улица Кирпичные Выемки, 12;37.608535;55.584522;POINT(37.608535 55.584522)
70000001031542000;70000001031542000;ТПК Меркурий;;74955181904;;mercurymet.ru;;;;;;Россия, Московская область, Мытищи, Олимпийский проспект, 42;37.753002;55.930246;POINT(37.753002 55.930246)
70000001031561100;70000001022912200;ПЕРВАЯ МЕТАЛЛОЛОМНАЯ КОМПАНИЯ;;74957742160;;pmk-lom.ru;;;;;;Россия, Москва, Востряковский проезд, 10с131;37.618587;55.579256;POINT(37.618587 55.579256)
70000001031561100;70000001022912200;ПЕРВАЯ МЕТАЛЛОЛОМНАЯ КОМПАНИЯ;;74957742160;;pmk-lom.ru;;;;;;Россия, Московская область, Балашиха, улица Текстильщиков, 2;37.964951;55.812135;POINT(37.964951 55.812135)
70000001031564400;70000001031564400;ПБ Трейд;;74952229120;;priem-akkumulyatorov.com;https://vk.com/priemakkumulyatorovcom;;https://instagram.com/pb_trade;;;Россия, Москва, Пресненская набережная, 12;37.537083;55.749511;POINT(37.537083 55.749511)
70000001031568100;70000001030130900;Пункт приема металла;;79265420522;79264381002;;;;;;;Россия, Москва, Мамыри - Шарапово;37.443272;55.585123;POINT(37.443272 55.585123)
70000001031629900;4504137598376120;ЖД-Сплав;;79055261659;;metallapriem.ru;;;;;;Россия, Москва, 1-й квартал Капотни, 10с2;37.792124;55.639974;POINT(37.792124 55.639974)
70000001031656800;70000001028235200;Энергосистема;;74993900988;;отработка77.рф;https://vk.com/kuply_otrabotannoe_maslo;;;;;Россия, Москва, Промышленная улица, 3;37.644639;55.633343;POINT(37.644639 55.633343)
70000001031678000;70000001006969500;ВВ-ЭКО;vv-eko@mail.ru;79262732020;;сборметалла.рф;;;;;;Россия, Московская область, Подольск, Колхозная улица, 51;37.537164;55.449373;POINT(37.537164 55.449373)
70000001031686600;70000001022942500;Ставмет;stavmet@mail.ru;79258666611;;stavmet.com;https://vk.com/stavmet_com;;https://instagram.com/stavmet_com;https://facebook.com/stavmetcom;;Россия, Москва, 1-я Фрезерная улица, 13;37.750541;55.737948;POINT(37.750541 55.737948)
70000001031730800;4504136498444830;TELE2;;88005550611;;www.tele2.ru;https://vk.com/tele2;https://ok.ru/group/tele2;https://instagram.com/tele2russia;https://facebook.com/tele2russia;;Россия, Московская область, городской округ Красногорск, Новорижское шоссе, 26-й километр;37.239939;55.78195;POINT(37.239939 55.78195)
70000001031737300;70000001031737300;ПрофиМет;;79057873388;;чёрный-лом.рф;https://vk.com/profimet;https://ok.ru/group/54324466745492;https://instagram.com/profimet;https://facebook.com/profimet24;;Россия, Москва, Путевой проезд, 4;37.583158;55.875168;POINT(37.583158 55.875168)
70000001031819600;70000001031819600;Пункт приема металлолома;;79663806011;79036728881;;;;;;;Россия, Московская область, Балашиха;37.938199;55.796339;POINT(37.938199 55.796339)
70000001031820400;70000001031820400;Глория Металл;;79685746716;79671325050;gloria-metal.ru;;;;;;Россия, Москва, Зелёный проспект, 3Б;37.770376;55.748883;POINT(37.770376 55.748883)
70000001031821500;70000001031821500;Эгида;;79067872834;;;;;;;;Россия, Московская область, Балашиха, Звёздная улица, 7к1;37.953821;55.827247;POINT(37.953821 55.827247)
70000001031821600;70000001031821600;Пункт приема металлолома;;;;;;;;;;Россия, Московская область, Балашиха, Щёлковское шоссе, 102Ас1;37.944613;55.833643;POINT(37.944613 55.833643)
70000001031888900;70000001006969500;ВВ-ЭКО;vv-eko@mail.ru;79262732020;;сборметалла.рф;;;;;;Россия, Москва, поселение Московский, деревня Саларьево, Передельцевская улица, 35А;37.42642;55.616249;POINT(37.42642 55.616249)
70000001031929000;70000001031929000;Пункт приема металла;;;;;;;;;;Россия, Московская область, Пушкино, Учинская улица, 12А;37.847002;55.997426;POINT(37.847002 55.997426)
70000001031929300;70000001023294900;ВторМеталл;;74993430232;;www.lom-msk.ru;;;;;;Россия, Москва, улица Генерала Дорохова, 6с8;37.447431;55.70424;POINT(37.447431 55.70424)
70000001031939600;70000001031939600;Пункт приема металлолома;;79251629060;;;;;;;;Россия, Московская область, Балашиха, Щёлковское шоссе, 98;37.940984;55.832631;POINT(37.940984 55.832631)
70000001031965100;70000001031965100;Пункт приема металлолома;;;;;;;;;;Россия, Московская область, Дзержинский, улица Энергетиков, 8Ес2;37.838181;55.645207;POINT(37.838181 55.645207)
70000001032105500;70000001029164400;Эко-бокс;;;;ecobox.ru;;;;;;Россия, Москва, улица Руднёвка, 4;37.888037;55.715839;POINT(37.888037 55.715839)
70000001032106800;70000001029164400;Эко-бокс;;;;ecobox.ru;;;;;;Россия, Москва, улица Руднёвка, 27;37.889906;55.716691;POINT(37.889906 55.716691)
70000001032118500;70000001029164400;Эко-бокс;;;;ecobox.ru;;;;;;Россия, Москва, Лухмановская улица, 34;37.907531;55.722761;POINT(37.907531 55.722761)
70000001032129100;70000001029922900;Компания по приему лома;;79268815760;;;;;;;;Россия, Московская область, Раменский городской округ, деревня Трошково, Шоссейная улица, 51;38.432569;55.603578;POINT(38.432569 55.603578)
70000001032129100;70000001029922900;Компания по приему лома;;;;;;;;;;Россия, Московская область, городской округ Воскресенск, село Конобеево, Центральная улица, 37;38.658603;55.40729;POINT(38.658603 55.40729)
70000001032129100;70000001029922900;Компания по приему лома;;79250206750;;;;;;;;Россия, Московская область, Электрогорск, улица Ленина, 23Б;38.770353;55.889417;POINT(38.770353 55.889417)
70000001032129100;70000001029922900;Компания по приему лома;;;;;;;;;;Россия, Московская область, Можайский городской округ, городок Можайск-10, Парковая улица;35.757646;55.438981;POINT(35.757646 55.438981)
70000001032129100;70000001029922900;Компания по приему лома;;79254831249;;;;;;;;Россия, Московская область, Щёлково, улица Беляева, 54;38.068509;55.89297;POINT(38.068509 55.89297)
70000001032164700;70000001027443500;ЦветМет24;;79092366746;+7 (499) 3910100;цветмет24.рф;;;;;;Россия, Московская область, Пушкино, Учинская улица, 12;37.847775;55.997567;POINT(37.847775 55.997567)
70000001032195600;70000001020388600;Хартия;;74997502336;;hartiya.com/rso/punkty-priema-rso;;;;https://facebook.com/hartiya2012;;Россия, Москва, Новокосинская улица, 15Б;37.852688;55.73886;POINT(37.852688 55.73886)
70000001032195700;70000001020388600;Хартия;;74997502336;;hartiya.com/rso/punkty-priema-rso;;;;https://facebook.com/hartiya2012;;Россия, Москва, Суздальская улица, 18А;37.850541;55.741627;POINT(37.850541 55.741627)
70000001032259200;4504137598593800;МетКом;;79651532466;;;;;;;;Россия, Московская область, городской округ Красногорск, рабочий посёлок Нахабино, улица Панфилова, 26Б;37.177335;55.832192;POINT(37.177335 55.832192)
70000001032259400;70000001032259400;Пункт приема цветного металла;;79296403037;;;;;;;;Россия, Московская область, городской округ Красногорск, рабочий посёлок Нахабино, Институтская улица, 1с6;37.188537;55.836029;POINT(37.188537 55.836029)
70000001032296200;70000001032296200;Втор-Комплект;;79645266822;;makulatura.org;;;;;;Россия, Москва, улица Римского-Корсакова, 22;37.611859;55.874804;POINT(37.611859 55.874804)
70000001032395800;70000001020388600;Хартия;;74997502336;;hartiya.com/rso/punkty-priema-rso;;;;https://facebook.com/hartiya2012;;Россия, Москва, Сельскохозяйственная улица, 22к1с2;37.641989;55.836524;POINT(37.641989 55.836524)
70000001032463200;70000001029922900;Компания по приему лома;;79269782668;;;;;;;;Россия, Московская область, Электрогорск, улица Будённого, 3А;38.796818;55.890285;POINT(38.796818 55.890285)
70000001032463200;70000001029922900;Компания по приему лома;eigitxabib@mail.com;79251919641;;;;;;;;Россия, Москва, Новохохловская улица, 11с2;37.709021;55.729929;POINT(37.709021 55.729929)
70000001032553900;70000001032553900;Втормет-Электросталь;;79779952412;;Vtoroff.ru;;;;;;Россия, Московская область, Электросталь, улица Горького, 35;38.462132;55.766744;POINT(38.462132 55.766744)
70000001032558600;70000001020388600;Хартия;;74997502336;;hartiya.com/rso/punkty-priema-rso;;;;https://facebook.com/hartiya2012;;Россия, Москва, улица Маршала Бирюзова, 35к1;37.486086;55.796774;POINT(37.486086 55.796774)
70000001032582400;70000001032582400;Первая ЛЗК;;74951752145;;lzk-metall.ru;;;;;;Россия, Москва, Прокатная улица, вл4;37.835252;55.759476;POINT(37.835252 55.759476)
70000001032684200;70000001032684200;Metal Black;;;;;https://vk.com/metalblackru;;;https://facebook.com/metalblackru;https://youtube.com/channel/UCC2sd4VHuXkMR2AgcSS034Q;Россия, Москва, Люблинская улица, 141;37.74154;55.665802;POINT(37.74154 55.665802)
70000001032693900;70000001027402900;Спецтранс;;;;;;;;;;Россия, Москва, Неманский проезд, 7к1с2;37.393955;55.811204;POINT(37.393955 55.811204)
70000001032763700;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, 1-й Нагатинский проезд, 11к2;37.634398;55.677539;POINT(37.634398 55.677539)
70000001032763700;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Азовская улица, 21;37.599103;55.653797;POINT(37.599103 55.653797)
70000001032764000;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Авиационная улица, 67к1;37.453666;55.80913;POINT(37.453666 55.80913)
70000001032764100;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, проспект Мира, 95с2;37.634964;55.808235;POINT(37.634964 55.808235)
70000001032764300;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Салтыковская улица, 15А;37.865885;55.737071;POINT(37.865885 55.737071)
70000001032764300;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Рязанский проспект, 46;37.792196;55.716671;POINT(37.792196 55.716671)
70000001032764500;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Московская область, Люберцы, улица Воинов-Интернационалистов, 3;37.902015;55.69625;POINT(37.902015 55.69625)
70000001032764700;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Тихорецкий бульвар, 2к1;37.77643;55.679027;POINT(37.77643 55.679027)
70000001032764700;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Батюнинская улица, 1;37.708293;55.657499;POINT(37.708293 55.657499)
70000001032764800;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, улица Борисовские Пруды, 10;37.740974;55.635869;POINT(37.740974 55.635869)
70000001032764800;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Шипиловский проезд, 65к1;37.714285;55.599051;POINT(37.714285 55.599051)
70000001032765500;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Москва, Шипиловский проезд, 39к3;37.69675;55.612619;POINT(37.69675 55.612619)
70000001032876200;4504136498444830;TELE2;;88005550611;;www.tele2.ru;https://vk.com/tele2;https://ok.ru/group/tele2;https://instagram.com/tele2russia;https://facebook.com/tele2russia;;Россия, Москва, Кронштадтский бульвар, 7;37.487397;55.840902;POINT(37.487397 55.840902)
70000001032936800;70000001020388600;Хартия;;74997502336;;hartiya.com/rso/punkty-priema-rso;;;;https://facebook.com/hartiya2012;;Россия, Москва, проезд Кадомцева, 11к1;37.662874;55.828683;POINT(37.662874 55.828683)
70000001032965300;70000001019754200;ВТС Металл;;79295048487;;;;;;;;Россия, Москва, Керамический проезд, 8Ас2;37.567204;55.883656;POINT(37.567204 55.883656)
70000001032984600;70000001028707800;Дари еду!;;;;dariedu.ru;https://vk.com/dariedu;;https://instagram.com/dariedu;https://facebook.com/dariedu.ru;;Россия, Москва, Ленинградское шоссе, 16Ас1;37.497746;55.821386;POINT(37.497746 55.821386)
70000001033026900;70000001033026900;ЭкоФер;;79015478088;79858440555;;;;;;;Россия, Москва, проезд Серебрякова, 8;37.652741;55.847098;POINT(37.652741 55.847098)
70000001033074400;70000001033074400;Вторсырьё;;88005506341;;vtorlommet.com;https://vk.com/vtorlommet;;;;;Россия, Московская область, Лосино-Петровский, Дачная улица, 3;38.195414;55.862494;POINT(38.195414 55.862494)
70000001033152500;70000001033152500;Пункт приема металла;;79687948767;;;;;;;;Россия, Москва, Озёрная улица, 46;37.439948;55.665919;POINT(37.439948 55.665919)
70000001033203600;70000001033203600;АЛЬФАРИЭЛТИ;;79850097309;79252053818;;;;;;;Россия, Московская область, Ленинский городской округ, село Молоково, Школьная улица, 179;37.871957;55.562841;POINT(37.871957 55.562841)
70000001033216300;70000001033216300;Пункт приема металла;;79258233915;79067187921;;;;;;;Россия, Москва, Озёрная улица, 15;37.457861;55.679301;POINT(37.457861 55.679301)
70000001033243400;70000001029179300;ПК СВМ;;79099667773;79684468554;;;;;;;Россия, Москва, Новолесная улица, 8/12;37.590874;55.782775;POINT(37.590874 55.782775)
70000001033257500;70000001033257500;Пункт приема металла;;79645580414;;;;;;;;Россия, Москва, Кожевническая улица, 20Ас1;37.648977;55.728489;POINT(37.648977 55.728489)
70000001033287000;70000001033284500;Новая земля;;79037775388;;nzmetall.ru;;;;;;Россия, Московская область, городской округ Люберцы, рабочий посёлок Малаховка, Касимовское шоссе, 3Е;38.020054;55.663172;POINT(38.020054 55.663172)
70000001033315600;70000001030150500;С миру по нитке;;;;smiruponitke.life;https://vk.com/smiruponitke_life;;https://instagram.com/smiruponitke.life;;;Россия, Московская область, Химки, улица Германа Титова, 12к1;37.414526;55.917223;POINT(37.414526 55.917223)
70000001033356700;70000001029922900;Компания по приему лома;;79251777318;79773216976;;;;;;;Россия, Москва, Северянинский проезд, вл3;37.675208;55.842762;POINT(37.675208 55.842762)
70000001033377800;4504136498444830;TELE2;;88005550611;;www.tele2.ru;https://vk.com/tele2;https://ok.ru/group/tele2;https://instagram.com/tele2russia;https://facebook.com/tele2russia;;Россия, Москва, улица Кадырова, 1;37.512398;55.537307;POINT(37.512398 55.537307)
70000001033401200;70000001033401200;Вторцветмет, компания по приему вторсырья;;79675022290;;;;;;;;Россия, Москва, Щербинка, Симферопольское шоссе, 12с1;37.569225;55.496751;POINT(37.569225 55.496751)
70000001033629400;70000001033629400;СмолВторСталь;;79260827259;+7 (499) 3905472;moskva.svslom.ru;;;;;;Россия, Москва, Северянинский проезд, вл2;37.67175;55.844349;POINT(37.67175 55.844349)
70000001033631400;4504136498414000;Черметсервис, компания по приему металлолома;;;;www.chermetservis.ru;;;;;;Россия, Москва, Берёзовая аллея, 5Ас7;37.619028;55.849004;POINT(37.619028 55.849004)
70000001033648700;70000001033648700;Компания по скупке металла;;79858850570;79267884424;;;;;;;Россия, Москва, поселение Десёновское, деревня Ватутинки, 1А;37.325656;55.490554;POINT(37.325656 55.490554)
70000001033673200;70000001031633500;Металл Плюс;;79683975080;;metallcontact.ru;;;;;;Россия, Московская область, Реутов, Транспортная улица, 1/3;37.865903;55.777768;POINT(37.865903 55.777768)
70000001033730500;70000001033730500;Пункт приема цветных металлов;;;;;;;;;;Россия, Москва, Нагорный проезд, 12А;37.608041;55.686985;POINT(37.608041 55.686985)
70000001033791600;70000001033284500;Новая земля;;79037775388;;nzmetall.ru;;;;;;Россия, Московская область, Раменский городской округ, посёлок Совхоза Красковский, 3;38.115257;55.681965;POINT(38.115257 55.681965)
70000001033821000;70000001033821000;Рубикон;;79167860358;;;;;;;;Россия, Московская область, Люберцы, Котельнический проезд, 14;37.889609;55.663522;POINT(37.889609 55.663522)
70000001033861100;70000001032763500;Продукты в помощь;;88005552429;;foodbankrus.ru/proekty/produkty-v-pomoshch;https://vk.com/foodbankrus;https://ok.ru/group/52195138535626;https://instagram.com/foodbankrus;https://facebook.com/FoodbankRus;;Россия, Московская область, Реутов, улица Победы, 15;37.854045;55.763493;POINT(37.854045 55.763493)
70000001033895300;70000001024080000;Медник Консалтинг;;74952041624;;mednic.ru;;;;https://facebook.com/mednic.ru;;Россия, Московская область, городской округ Красногорск, деревня Путилково, Путилковское шоссе, 4к1;37.391026;55.863869;POINT(37.391026 55.863869)
70000001033913800;70000001033913800;Пункт приема лома;;;;;;;;;;Россия, Московская область, Балашиха, микрорайон Никольско-Архангельский, Разинское шоссе, 12;37.931417;55.778021;POINT(37.931417 55.778021)
70000001033955200;70000001033955200;Роникс;;74957235622;79162758885;roniks.com;;;;;;Россия, Московская область, Балашиха, улица Текстильщиков, 16;37.95736;55.808705;POINT(37.95736 55.808705)
70000001033962900;4504137598376120;ЖД-Сплав;;;;metallapriem.ru;;;;;;Россия, Москва, улица Москворечье, 1;37.639195;55.654762;POINT(37.639195 55.654762)
70000001034006200;70000001006969500;ВВ-ЭКО;vv-eko@mail.ru;79262732020;;сборметалла.рф;;;;;;Россия, Московская область, городской округ Красногорск, посёлок Светлые Горы, вл30;37.306854;55.894949;POINT(37.306854 55.894949)
70000001034028400;70000001034028400;Центр приема цветного металла;;79851340758;;Priemmet.ru;;;;;;Россия, Москва, улица Генерала Дорохова, 2Ас4;37.447378;55.708039;POINT(37.447378 55.708039)
